tweet,TextBlob
"3 Cara Beli Minyak Goreng Curah Pakai PeduliLindungi, Berikut Prosesnya! https://t.co/Facko2gES7",0
"Mulai Senin Pemerintah Sosialisasikan Pedulilindungi Untuk Beli Minyak Goreng

Pancasila Satukan Negeri
https://t.co/u0pyyLk4cO",0
"Seharusnya Pemerintah Kreatif, kalau mau jujur buat dulu Aplikasi lain yg tujuannya memang ""Utk Memantau Rakyat"" (spt pada Film ""Enemy of the State"") ðŸ¤£
Bukan hanya pakai Program ""PeduliLindungi"" (yg spt Trace Together) yg sejak awal tdk ada Tupoksinya utk Hal2 Non Medis.
AMBYAR https://t.co/x2F7i4TXPF https://t.co/QPd5phSJVL",1
"Buat apa. Migor sudah kadung mahal. Untuk belinya saja harus pakai NIK dan pedulilindungi.

#TolakDemokrasiKapitalis https://t.co/SfFbUwNBI9",-1
"Beli Migor Curah Pakai PeduliLindungi, Begini PenjelasanÂ Luhut https://t.co/xmcffRmhTl",0
@FaktaaktualIndo Mulai Senin Pemerintah Sosialisasikan Pedulilindungi Untuk Beli Minyak Goreng - Pancasila Satukan Negeri,0
@Iyan_concept @PartaiSocmed Solusi masalah minyak goreng = NIK + Pedulilindungi,0
"Tak Setuju Beli Minyak Goreng Pakai PeduliLindungi, Said Didu: yang Nikmatin Mayoritas Orang Miskin TapiÂ Dipersulit https://t.co/4GJFMjdqF1",-1
@FaktaaktualIndo Mulai Senin Pemerintah Sosialisasikan Pedulilindungi Untuk Beli Minyak Goreng | Pancasila Satukan Negeri,0
"@TX5X5 Baik. Pada penerbangan domestik, apabila Anda telah menerima vaksinasi dosis kedua, maka tidak perlu menunjukan hasil tes negatif Covid-19. Mohon pastikan sertifikat vaksin telah terbit di aplikasi PeduliLindungi. Terima kasih. - Lea",1
"Cara Beli Minyak Goreng Rp 14.000 Pakai PeduliLindungi, Berikut Harga Migor Terbaru di Pasar
 
https://t.co/y8Yxe599NO via @tribunbanten",1
"Adanya penyelewengan di berbagai tempat dan dapat menyebabkan terjadinya kelangkaan juga kenaikan harga minyak goreng. 
Penggunaan PeduliLindungi berfungsi menjadi alat pemantau dan pengawasan di lapangan untuk memitigasinya
@jokowi pro 
ketahanan pangan https://t.co/24kyM92VEu",1
"@ijum_amang Beli minyak pake apk pedulilindungi

Pancasila Satukan Negeri",0
"Beli Minyak Goreng Kini Harus Pakai Aplikasi PeduliLindungi, Begini Cara Pakainya https://t.co/zWpTuXt0o9",0
Beli Minyak Goreng Curah Pakai Aplikasi Pedulilindungi,0
"Dukung Penuh.

Menteri Koordinator Bidang Kemaritiman dan Investasi Luhut Binsar Pandjaitan mengungkapkan penggunaan PeduliLindungi dalam sistem pembelian minyak goreng curah yakni sebagai alat untuk memantau dan mengawasi distribusi komoditas tersebut dari produsen ke konsumen. https://t.co/M9qv2mFyNA",0
"Smash NewsÂ - Pemerintah akan segera mewajibkan penggunaan aplikasi PeduliLindungi sebagai syarat untuk membeli minyak goreng curah.
#smashnews #beritaterbaru #beritaterkini #beritaterupdate #kabarterbaru #kabarterkini #minyakgorengcurah #pedulilindungi 
https://t.co/JeVO8ERCPX https://t.co/JeerFEVWWY",1
"2 Minggu Lagi, Beli Migor Curah Wajib Pakai NIK dan PeduliLindungi https://t.co/1D3jlohI71",0
"Aturan Baru Beli Minyak Goreng Curah Pakai Aplikasi Pedulilindungi, Respon Pedagang: Ribet Banget! https://t.co/AKUWG7vpar",-1
"Cara Beli Minyak Goreng PeduliLindungi: Pemerintah menerapkan sistem pembelian minyak goreng curah rakyat (MGCR) menggunakan aplikasi PeduliLindungi. Hal ini untuk mengawasi, memantau pendistribusian serta memberikan informasiâ€¦ https://t.co/jffZlzmdGI via @kabar_tangsel",0
"Menteri Koordinator Bidang Kemaritiman dan Investasi Luhut Binsar Pandjaitan mengungkapkan penggunaan PeduliLindungi dalam sistem pembelian minyak goreng curah yakni sebagai alat untuk memantau dan mengawasi distribusi komoditas tersebut dari produsen ke konsumen.

Sepakat nih..! https://t.co/QPZPcv9WuV",0
"Ruwet sekali rakyat di negeri ini. Beli migor curah harus pake aplikasi, beli BBM yang murah hrs pake aplikasi. 
Padahal persoalan tidak akan selesai seperti itu. Justru makin ruwet.

https://t.co/Wfem7IeJQz",-1
"Hadeuh hobi banget nyusahin rakyat, mau beli minyak goreng curah yang katanya 14k/lt aja harus pake aplikasi peduli lindungi dan KTP
#minyak #minyakgoreng #minyakgorengcurah #pedulilindungi",1
Penggunaan PeduliLindungi berfungsi menjadi alat pemantau dan pengawasan di lapangan untuk memitigasi adanya penyelewengan di berbagai tempat dan dapat menyebabkan terjadinya kelangkaan juga kenaikan harga minyak goreng. https://t.co/y86hiJ4BTD,1
"Tolak PeduliLindungi kecuali untuk urusan Covid-19.
Titik. https://t.co/iwUm47A5TF",0
"Nah iniðŸ‘
Pernyataan opung LBP jelas ya, terkait aplikasi PeduliLindungi akan digunakan dalam sistem pembelian minyak goreng curah yg berfungsi sebagai alat pemantau dan pengawasan di lapangan. 
Yang pasti selain aplikasi ini pemerintah jg memantau langsung. Jdi jgn macam2 . https://t.co/XlwZyl5zgK",1
"https://t.co/fEiZM1kmdU, JAKARTA - Beli minyak goreng curah pakai Pedulilindungi menjadi ketentuan pemerintah dan disampaikan Menko Marinves, Luhut Binsar Pandjaitan. Keputusan beli minyak https://t.co/7FNpMlOTor",0
@Bola_Jakarta @jakmaniabandung daftarnya pake NIK sama pedulilindungi gak bang???,0
"@albertjosua3 Mulai Senin Pemerintah Sosialisasikan Pedulilindungi Untuk Beli Minyak Goreng. Pancasila Satukan Negeri
https://t.co/AaH7jxoLnw",0
"Mulai Senin Pemerintah Sosialisasikan Pedulilindungi Untuk Beli Minyak Goreng

Pancasila Satukan Negeri https://t.co/lBCWLPNSUA",0
"Pemerintah lakukan sosialisasi terkait penggunaan aplikasi Pedulilindungi yg akan digunakan dlm sistem pmbelian Minyak goreng curah yg disubsidi oleh pemerintah.
Hal ini diungkapkan oleh  LBP , sbg langkah tuk lakukan pengawasan dn cegah trjadi kcurangan dlm pnyaluran subsidi tsb https://t.co/hEGA75hyd0",0
Kebijakan beli minyak goreng dg wajib tunjukan apk peduliLindungi adalah bentuk kezoliman penguasa,1
Cara Beli Minyak Goreng Curah PakaiÂ PeduliLindungi https://t.co/HAUT83EKHt,0
"LBP menjelaskan akan gunakan aplikasi PeduliLindungi dalam sistem pembelian minyak goreng curah yang berfungsi sebagai alat pemantau dan pengawasan di lapangan.
 Ini sebagai upaya pemerintah mengatasi sengkarut minyak goreng yang terjadi https://t.co/7wMLAtl2i2",0
Namanya bagus Peduli Lindungi. https://t.co/NvrWaN9h81,1
"Aplikasi PeduliLindungi akan digunakan dalam sistem pembelian minyak goreng curah yang berfungsi sebagai alat pemantau dan pengawasan di lapangan.

Hal ini diungkapkan oleh Menteri Koordinator Bidang Kemaritiman dan InvestasiÂ Luhut Binsar Pandjaitan.

https://t.co/mu6zDx4dAVâœ”ï¸ https://t.co/xfogSXMOPF",0
"@h_dsaputra Mulai Senin Pemerintah Sosialisasikan Pedulilindungi Untuk Beli Minyak Goreng

Pancasila Satukan Negeri 
https://t.co/siGenFoSmu",0
"Mulai Senin Pemerintah Sosialisasikan Pedulilindungi Untuk Beli Minyak Goreng
---
Pancasila Satukan Negeri https://t.co/eZfXFz3a5N",0
"@sadidawoaini Mulai Senin Pemerintah Sosialisasikan Pedulilindungi Untuk Beli Minyak Goreng
Pancasila Satukan Negeri",0
"WarbiasahhðŸ¤­

https://t.co/c2cjomtoJ1",0
"Mulai Senin Pemerintah Sosialisasikan Pedulilindungi Untuk Beli Minyak Goreng
https://t.co/WgpwMMgkGf
Pancasila Satukan Negeri",0
"Kebijakan pemerintah yang mewajibkan pembelian minyak goreng curah menggunakan Nomor Induk Kependudukan (NIK) dan aplikasi PeduliLindungi.

#MinyakGoreng
#PeduliLindungi
#GoposId https://t.co/f728MESTlv",1
"@KompasTV Jangankan pedulilindungi, kabeh sertivikat vaksin, termasuk vaksin ucing ku aing bere",0
@jeekiesphile @StayRhen Iyaaaaa betulll wkwkwkwk masuk mall juga kalo udh kadaluarsa gitu suka gabisa masuk soalnya di apk pedulilindungi nya merah,1
Penjelasan Luhut Terkait Pembelian Minyak Goreng Curah Dengan Pedulilindungi: Menjadi Alat Pantau https://t.co/AqvDTG5Vt3,1
"Kaget sob, baca berita kl aplikasi pedulilindungi Jadi syarat beli migor curah. Bener2 ya harga migor masih tinggi.

Serba serbi MMC",1
"/wal umpat betakun, bila hndk berobat ke rs ansari saleh harus bisi pedulilindungi kh? Soalnya mamaku hndk berobat tp belum bevaksin sama sekali",0
Pernyataan LBP terkait aplikasi PeduliLindungi akan digunakan dalam sistem pembelian minyak goreng curah yang berfungsi sebagai alat pemantau dan pengawasan di lapangan dimana bertujuan utk mengatasi terjadinya penyelewengan yg dpt menyebabkan kelangkaan Migor ðŸ“ŒðŸ“Œ https://t.co/1RHznAbul9,1
@ndyfrdhni Hubungi cs pedulilindungi nya nad,0
"Mulai Senin Pemerintah Sosialisasikan Pedulilindungi Untuk Beli Minyak Goreng
Pancasila Satukan Negeri 
https://t.co/08A1ogIAQS",0
Begini Cara Membeli Minyak Goreng Curah Rakyat Melalui Aplikasi PeduliLindungi atau Akses Link Berikut https://t.co/kcc5al49tK,0
"Selain untuk memantau Covid-19 dan keluar masuk area publik kini akan digunakan sebagai syarat beli minyak goreng.

https://t.co/F1tVPKszI1

Pancasila Satukan Negeri",0
Pemerintah akan mensosialisasikan pembelian Minyak Goreng Curah Rakyat (MCGR) menggunakan aplikasi PeduliLindungi. Uji coba pertama akan dilakukan mulai besok. https://t.co/ETjKNSZEXR,0
"@mojokdotco Nek kabehÂ² mengko kudu download aplikasi yo teneh isi HP ne kebak. PerusahaanÂ² BUMN mbok bikin 1 aplikasi utk semua. Jd kita gak perlu download byk aplikasi. Kaya' pedulilindungi, bs kita cari di Shopee @erickthohir",0
@laravanbroch Ngapain pake pedulilindungi â€¦,0
Begini Langkah Membeli Minyak Goreng Curah Seharga Rp 14 Ribu Menggunakan Aplikasi PeduliLindungi https://t.co/yrPzu6tuDk,0
"https://t.co/hoCg0yqBxd

Pemerintah akan mensosialisasikan pembelian Minyak Goreng Curah Rakyat (MCGR) menggunakan aplikasi PeduliLindungi. Uji coba pertama akan dilakukan mulai besok.",0
"@PartaiSocmed Di Malaysia, harga minyak goreng 1 kg sebesar rp 8.500.
1 liter minyak = 0,8 kg
Artinya rp 8.500 ini 1,25 liter. 1 liter seharga Rp 6.800.

Di Indonesia untuk beli 1 liter migor seharga rp 14.000  harus pakai NIK dan PeduliLindungi

https://t.co/69j1ChsN1v",0
@jogokariyan install PeduliLindungi napa mboten?,0
"Pemerintah punya kewajiban dan tanggung jawab atas ketersedian stok kebutuhan bahan pangan, kl sampai dibatasi dgn syarat spt ini berarti pemerintah gagal memenuhi kewajiban dan tanggung jawabnya.. https://t.co/vXdFJK0LuH",1
Cara daftar Simirah 2.0 Kemenperin agar bisa jual minyak goreng curah Rp14ribu per liter via PeduliLindungi. https://t.co/Vmm6HI9Lz9,0
"Beli Minyak Goreng Mesti Pakai Aplikasi PeduliLindungi, Said Didu: Orang Miskin Dipersulit!
https://t.co/BsNEJpT4q0",-1
Cara Beli Minyak GorengÂ PeduliLindungi https://t.co/CU3uZCGOdB,0
Cara Beli Minyak Goreng PeduliLindungi https://t.co/CU3uZCpcP1 via @kabar_tangsel,0
"Membagongkan berlaku mulai besok 27 juni 2022
https://t.co/3EZO3c1XVm https://t.co/eaLoz1AJo7",0
Begini Langkah Membeli Minyak Goreng Curah Seharga Rp 14 Ribu Menggunakan Aplikasi PeduliLindungi https://t.co/RNiLmzbM1k,0
"Pemerintah yang gagal memenuhi kewajibannya 
Dan Rakyat Semakin dipersulit dengan banyak syarat..
https://t.co/GDjhrqvSMx",-1
"beli pake pedulilindungi emang kenapa sih? perasaan tiap mau masuk supermarket juga scan barcode, gak dimintain uang lebih juga loh, bahkan sehari dibatasain 10kg per orang, kek lu mau masak apaaa cuy 10kg perhari, besok juga beli 10kg lagi bisaaaaa, heran bangetttðŸ˜­ðŸ˜­ðŸ˜­ https://t.co/KZ3xrWKIIe",1
[POPULER MONEY] Cara Sri Lanka Bangkit dari Bangkrut | Beli Migor Pakai PeduliLindungi | Cara Naik KRL Pakai Gojek dan LinkAja https://t.co/PV8f15iOXo,1
"Semau perutnya ngatur Negara ini, di fikir ini Negara Bapak Moyang nya ya?

Barang yg nggak di subsidi kok pembeliannya di persulit begini?

#LuhutPenjahat
@jokowi 

https://t.co/BLcU2FwbYq",-1
"PeduliLindungi, Aplikasi Tracing Corona yang Kini Jadi PengawasÂ Migor https://t.co/uhWmVn73vO",0
"Mulai dari viralnya 18 polisi tidur di Tangerang sampai Uya Kuya dilaporkan Razman, simak 5 berita populer Sabtu (25/6) berikut ini. https://t.co/R1IJBvzFhf",1
"Pak @jokowi Top Markotop, rakyat psti bahagia nih. akhirnya beli migor gak pake duit, cuma pake applikasi PeduliLindungi.

Kaya Luhut, beli Migor pake aplikasi PeduliLindungi sbg upaya pemerintah atasi carut marut migor.

Pokoke top dah ðŸ‘ðŸ‘

ðŸ«£ðŸ«£ðŸ«£ https://t.co/ONDwM261gG",1
"Kok masih merasa kalo pangkal masalahnya bukan DMO

Ini Penjelasan Luhut soal Beli Minyak Goreng Pakai PeduliLindungi 
Klik untuk baca: https://t.co/F84l7CXzl4",-1
"LBP: Mulai Senin, Membeli Migore Curah Memakai PeduliLindungi, IniÂ Caranyaâ€¦ https://t.co/c23qChOSA2",0
"Mulai Senin Pemerintah Sosialisasikan Pedulilindungi Untuk Beli Minyak Goreng
https://t.co/ld22CJhaZH
Pancasila Satukan Negeri",0
Sosialisasi beli minyak goreng pakai PeduliLindungi dan rencana investasi Foxconn di IKN dan bangun EV di Batang jadi berita paling populer. https://t.co/KzqevBPGN0,1
"Mulai Senin Pemerintah Sosialisasikan Pedulilindungi Untuk Beli Minyak Goreng
https://t.co/EcIXpCnZDQ
Pancasila Satukan Negeri",0
"@I_Tj17320 Dimana2 di pasar tradisional di indonesia beli apapun pakai duid cash. Bkn pakai Dana,  gopay, ovo,  atau pay2 yg lain. Apalg pakai peduliLindungi. Ora payu...",0
"Mulai Senin Pemerintah Sosialisasikan Pedulilindungi Untuk Beli Minyak Goreng
https://t.co/OnghUWsVcC
Pancasila Satukan Negeri",0
"Penggunaan aplikasi pedulilindungi sebagai syarat untuk pembelian minyak goreng curah, bertujuan untuk memberikan kepastian akan ketersediaan dan keterjangkauan harga minyak.

#merahputihcom #Minyak #indonesia #Rakyat #pangan 

https://t.co/4Dm6KFn54o",1
Beli Minyak Goreng Curah Via PeduliLindungi Maksimal 10 Kilogram https://t.co/rWKa1DRdlG,0
@geloraco Ini lebih bagus makan basso ramai ramai  tdk perlu pakai NIK Pedulilindungi..,1
"Dapat rujukan dari mana LBP bikin aturan Aplikasi PeduliLindungi mjd syarat beli Migor Curah? Dia paham gak pelanggannya pedagang gorengan, warteg, emak2 &amp; rakyat jelata yg belum tentu punya HP berbasis Android atau I-Phone? Lagian belinya juga di pasar2 tradisional &amp; kios2 kecil",0
"Org ini siapa sih??? 

Luhut Wajibkan Beli Minyak Goreng Curah Pakai PeduliLindungi, Ini Alasannnya https://t.co/4Qz8yB5Gbh",-1
"Luhut: Mulai Senin Beli Minyak Goreng Curah Pakai PeduliLindungi, Ini Caranya https://t.co/Ea9CyzXedy https://t.co/MOMOgopzov",0
"PeduliLindungi 'Ganti Baju' Jadi Aplikasi untuk Beli Minyak Goreng Curah, Maksimal Beli 10 Kg untuk Satu NIK. Ini juga aturan yg gak pakai otak. Beli migor curah itu bukan di Super Market &amp; konsumennya rakyat kecil yg belum tentu punya HP &amp; melek teknologi?",1
"@CNNIndonesia dulu cukup dg kartu sembako murah.  disaat datang waktu akan digunakan diganti dg NIK pedulilindungi dan QR code.
lama lama cebong dibuat gila oleh pilihannya sendiri
ðŸ˜‚ ðŸ˜‚ ðŸ˜‚ https://t.co/ZZNyhq43ss",1
"@Balistta @GratisTerbaik @Pur_N4M4 Saya gapernah vaksin kok di PeduliLindungi malah hijau? Malah udah 2 kali vaksin loh menurut data PeduliLindungi, saya udah sering terkena virus itu sudah 4 kali alhamdulillah masih diberikan kesehatan hehehehehe",-1
"Luhut: Mulai Senin Beli Minyak Goreng Curah Pakai PeduliLindungi, Ini Caranya https://t.co/TzA5DNUFoF https://t.co/w1xXMo17fm",0
"Cara Beli Minyak Goreng Curah, Pakai PeduliLindungi atau KTP https://t.co/zRVSDznKEM",0
"ni masuk kategory apa ni 
Surat Edaran kah,
Permen.
Kepres
ato UU
ato cerita warung  kopi.
tahu kenap ??

https://t.co/Qcz5Z13Haf",0
"SURAT TERBUKA UNTUK KPTS FANS DAN @beoncloud_th, TOLONG SEGERA BENTUK SATGAS PEDULILINDUNGI PORCHAY. TERIMAKASIH.

#KinnPorscheEP12 #KinnPorscheTheseries",1
"penggunaan PeduliLindungi untuk tracing migor, meskipun secara praktis menolong, mengandung masalah secara konsep kerahasiaan.  Menurut saya ini blunder, karena sejak awal kt berikan rahasia kita untuk pencegahan covid BUKAN untuk migor.",-1
@taaangggg AAHAHAHAHAHAHAJAJAJA LUCU BANGET JAKII AAHAHAHAHHAHAHA PEDULILINDUNGI ADA GAK BANG,1
@KuntoAjiW Mikir beli minyak goreng pake nik &amp; pedulilindungi,0
PeduliLindungi Pantau Distribusi Minyak Goreng Curah dari Produsen keÂ Konsumen https://t.co/Xuw5kkSMIV,0
"@PRFMnews Maksa pisan eta si aplikasi pedulilindungi, sagala di kaitkeun kadinya",0
Cek di sini! Cara beli minyak goreng menggunakan aplikasi PeduliLindungi maupun KTP. https://t.co/xXCxcu0Geg,0
"Aplikasi PeduliLindungi, Kini Bakal Jadi Alat Pengawasan Jual Beli Minyak Goreng Curah
 
https://t.co/UV5X79XxA0 via @tribunmedan",0
Masih Bingung Cara Membeli Minyak Goreng dengan Aplikasi PeduliLindungi? Simak Panduannya di Sini! https://t.co/D4H4NCoh4n,-1
[Askrl] pedulilindungi bisa login di 2 HP gak?,0
"Beli migor curah mesti via aplikasi pedulilindungi
Beli pertalite messti pakai aplikasi mypertamina

Ini negara atau calo aplikasi sih?",0
"Simak, Begini Cara Beli Minyak Goreng Curah Rp14 Ribu Pakai PeduliLindungi https://t.co/xWS2WRk2qj #minyakgoreng",0
"Beli Minyak Goreng Curah Pakai PeduliLindungi, Yang Nggak Punya HP Bagaimana? https://t.co/KZKhokuBay",0
"Pemerintah kenapa seneng bgt mintain data pribadi deh? Terbaru, nanti beli minyak goreng harus pake PeduliLindungi atau NIK. Padahal kita udah sering bgt ngalamin kebocoran data. Masih aja terus...",1
"PeduliLindungi, Aplikasi Tracing Corona yang Kini Jadi Pengawas Migor https://t.co/fs1VYOjNFj",0
Benar benar senang dan bahagianya bisa hidup di negeri sulap...ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜„ https://t.co/8HOOan6Ohe,1
"Beli Minyak Goreng Mesti Pakai Aplikasi PeduliLindungi, Said Didu: Orang Miskin Dipersulit!
https://t.co/IvxtAHtQaX",-1
"Salah besar menggunakan aplikasi ini dan bukan solusi yg bagus, penyebab masalah bukan kepada rakyat tetapi pejabat dan oknum.dri awal dibuat minyak goreng 14rb itu dri pejabat

Luhut Wajibkan Beli Minyak Goreng Curah Pakai PeduliLindungi, Ini Alasannnya https://t.co/fgFO0nEKpc",1
"Custom tombol lift tanpa sentuh tersedia di FOCUS SECURITY STORE!
https://t.co/1vtKPPHKir

#pedulilindungi
#touchless
#notouch
#covid19 https://t.co/ypNMlImT7h",1
Alasan Pemerintah Terapkan Syarat Jual Beli Minyak Goreng Rp14 Ribu Pakai Pakai PeduliLindungi https://t.co/Ufh60TzxzH,-1
"Beli minyak curah harus pake aplikasi pedulilindungi. What the hell!

Why so completed? Oh boy come on. Yg di atas udah kayak cewek aja. Ribet",-1
@desukce pedulilindungi aja ka,0
"@luckrmn @exelrockstar @DesPiratess @CNNIndonesia Nah makanya, gw nangkepnya drpd bikin sistem baru lagi untuk mendata yg beli migor, mending pake pedulilindungi aja karena disitu datanya pake nik. Dari data itu nanti kedepannya bisa dipake untuk ambil keputusan yg lain mungkin, soal apa gak tau, yg penting datanya udah ada.",1
"Cara Jual Minyak Goreng Rp14 Ribu Pakai PeduliLindungi, Juga Syarat Daftar Jadi Pengecer Resmi di SIMIRAH https://t.co/tWyaOhGg3d",0
"@kekeberryEK Selamat malam. Benar, penumpang yang telah melakukan vaksinasi dosis kedua dan ketiga tidak perlu melampirkan hasil tes COVID-19 untuk rute domestik. Silakan mengisi Electronic Health Alert Card (eHAC) yang terintegrasi dengan aplikasi PeduliLindungi. - Hendry",1
"Beli Minyak Goreng Mesti Pakai Aplikasi PeduliLindungi, Said Didu: Orang Miskin Dipersulit! https://t.co/bjVivW5KCD https://t.co/IZZKSnIbii",-1
"@exelrockstar @DesPiratess @luckrmn @CNNIndonesia Masih gak paham juga ni bocah, data disini maksutnya tujuan di collect datanya itu untuk apa. Paham gak ? Lalu untuk apa beli migor pake pedulilindungi atau fotocopy ktp kalo bukan untuk collect data yg nantinya bakal dijadikan bahan utk ambil keputusan. Sampe sini paham gak ?",0
Beli Minyak Goreng Wajib Pakai PeduliLindungi Dinilai Bukan Solusi https://t.co/S4U6p8tCDS,0
Repotnya...Beli Minyak Goreng Wajib Pakai PeduliLindungi Dinilai Bukan Solusi https://t.co/HwDIu0Luur,0
@Ronnie_Rusli Tim IT dan admin pedulilindungi perlu gajian juga pak... Wkwkwkwkwkwkwk,0
"Beli Minyak Goreng Curah Kini Pakai Aplikasi PeduliLindungi, Begini Caranya https://t.co/qZflXKXVKE",0
"Beli migor pakai aplikasi pedulilindungi, sorry to say this 

""BODO AMAT DJINGANNNNNN SERAH LU""",-1
"Beli Minyak Goreng Curah Pakai PeduliLindungi Mulai 27 Juni, Caranya? https://t.co/58y0OQ3nZE",0
"Ini Penjelasan Luhut soal Beli 

Minyak Goreng Pakai PeduliLindungi 
Klik untuk baca: https://t.co/6QyAdElwTq",0
"Lengkap! Cara Beli Minyak Goreng Pakai PeduliLindungi https://t.co/OK9fEiDJjv 

Sepertinya sudah kehabisan akal untuk bisa mengatur tata niaga minyak goreng? ðŸ˜…",1
"Hmm. Kalau blm punya KTP trus bikin KTP, mesti pake surat vaksn. Surat vaksn bs didonlod di aplikasi peli.
Ujung2nya ya pedulilindungi ðŸ˜… https://t.co/gIkEZ6LxjE",0
"Luhut Binsar Pandjaitan mengungkapkan penggunaanÂ PeduliLindungiÂ dalam sistem pembelianÂ minyak goreng curahÂ yakni sebagai alat untuk memantau dan mengawasi distribusi komoditas tersebut dari produsen ke konsumen.
https://t.co/99ADLY7uy5 https://t.co/vXE1Q5zNAi",0
